id,author/disease,gene,article_count
3775,Inta D/Developmental disorder of mental health,parvalbumin,1
3776,Velasquez Garcia HA/Developmental disorder of mental health,insulin,1
3777,Wilton J/Developmental disorder of mental health,insulin,1
3778,Smolina K/Developmental disorder of mental health,insulin,1
3779,Chong M/Developmental disorder of mental health,insulin,1
3780,Rasali D/Developmental disorder of mental health,insulin,1
3781,Otterstatter M/Developmental disorder of mental health,insulin,1
3782,Rose C/Developmental disorder of mental health,insulin,1
3783,Prystajecky N/Developmental disorder of mental health,insulin,1
3784,David S/Developmental disorder of mental health,insulin,1
3785,Galanis E/Developmental disorder of mental health,insulin,1
3786,McKee G/Developmental disorder of mental health,insulin,1
3787,Krajden M/Developmental disorder of mental health,insulin,1
3788,Janjua NZ/Developmental disorder of mental health,insulin,1
3789,Xiao MF/Developmental disorder of mental health,parvalbumin,1
3790,Roh SE/Developmental disorder of mental health,parvalbumin,1
3791,Zhou J/Developmental disorder of mental health,parvalbumin,1
3792,Chien CC/Developmental disorder of mental health,parvalbumin,1
3793,Lucey BP/Developmental disorder of mental health,parvalbumin,1
3794,Craig MT/Developmental disorder of mental health,parvalbumin,1
3795,Hayes LN/Developmental disorder of mental health,parvalbumin,2
3796,Coughlin JM/Developmental disorder of mental health,parvalbumin,1
3797,Leweke FM/Developmental disorder of mental health,parvalbumin,3
3798,Jia M/Developmental disorder of mental health,parvalbumin,1
3799,Xu D/Developmental disorder of mental health,parvalbumin,1
3800,Zhou W/Developmental disorder of mental health,parvalbumin,1
3801,Conover Talbot C Jr/Developmental disorder of mental health,parvalbumin,1
3802,Arnold DB/Developmental disorder of mental health,parvalbumin,1
3803,Staley M/Developmental disorder of mental health,parvalbumin,1
3804,Jiang C/Developmental disorder of mental health,parvalbumin,1
3805,Reti IM/Developmental disorder of mental health,parvalbumin,1
3806,Sawa A/Developmental disorder of mental health,parvalbumin,3
3807,Pelkey KA/Developmental disorder of mental health,parvalbumin,1
3808,McBain CJ/Developmental disorder of mental health,parvalbumin,1
3809,Savonenko A/Developmental disorder of mental health,parvalbumin,1
3810,Worley PF/Developmental disorder of mental health,parvalbumin,1
3811,Oda S/Developmental disorder of mental health,dystrophin,1
3812,Mori-Yoshimura M/Developmental disorder of mental health,dystrophin,2
3813,Oya Y/Developmental disorder of mental health,dystrophin,1
3814,Sato N/Developmental disorder of mental health,dystrophin,1
3815,Nishino I/Developmental disorder of mental health,dystrophin,2
3816,Takahashi Y/Developmental disorder of mental health,dystrophin,2
3817,Qing Y/Developmental disorder of mental health,thioredoxin,2
3818,Xu L/Developmental disorder of mental health,thioredoxin,3
3819,Cui G/Developmental disorder of mental health,thioredoxin,2
3820,Sun L/Developmental disorder of mental health,thioredoxin,1
3821,Hu X/Developmental disorder of mental health,thioredoxin,1
3822,Yang X/Developmental disorder of mental health,thioredoxin,5
3823,Jiang J/Developmental disorder of mental health,thioredoxin,1
3824,Zhang J/Developmental disorder of mental health,thioredoxin,4
3825,Zhang T/Developmental disorder of mental health,thioredoxin,2
3826,Wang T/Developmental disorder of mental health,thioredoxin,1
3827,He L/Developmental disorder of mental health,thioredoxin,3
3828,Wang J/Developmental disorder of mental health,thioredoxin,7
3829,Wan C/Developmental disorder of mental health,thioredoxin,2
3830,Zavos HMS/Developmental disorder of mental health,C-reactive protein,1
3831,Zunszain PA/Developmental disorder of mental health,C-reactive protein,3
3832,Jayaweera K/Developmental disorder of mental health,C-reactive protein,1
3833,Powell TR/Developmental disorder of mental health,C-reactive protein,4
3834,Chatzivasileiadou M/Developmental disorder of mental health,C-reactive protein,1
3835,Harber-Aschan L/Developmental disorder of mental health,C-reactive protein,1
3836,Adikari A/Developmental disorder of mental health,C-reactive protein,1
3837,Pannala G/Developmental disorder of mental health,C-reactive protein,1
3838,Siribaddana S/Developmental disorder of mental health,C-reactive protein,1
3839,Badini I/Developmental disorder of mental health,C-reactive protein,1
3840,Pariante CM/Developmental disorder of mental health,C-reactive protein,5
3841,Hotopf M/Developmental disorder of mental health,C-reactive protein,4
3842,Sumathipala A/Developmental disorder of mental health,C-reactive protein,1
3843,Rijsdijk F/Developmental disorder of mental health,C-reactive protein,1
3844,Huang L/Developmental disorder of mental health,parvalbumin,1
3845,Wang J/Developmental disorder of mental health,parvalbumin,7
3846,Liang G/Developmental disorder of mental health,parvalbumin,2
3847,Gao Y/Developmental disorder of mental health,parvalbumin,1
3848,Jin SY/Developmental disorder of mental health,parvalbumin,1
3849,Hu J/Developmental disorder of mental health,parvalbumin,3
3850,Yang X/Developmental disorder of mental health,parvalbumin,5
3851,Lao J/Developmental disorder of mental health,parvalbumin,1
3852,Chen J/Developmental disorder of mental health,parvalbumin,7
3853,Luo ZC/Developmental disorder of mental health,parvalbumin,1
3854,Fan C/Developmental disorder of mental health,parvalbumin,1
3855,Xiong L/Developmental disorder of mental health,parvalbumin,1
3856,Zhu X/Developmental disorder of mental health,parvalbumin,1
3857,Gao TM/Developmental disorder of mental health,parvalbumin,1
3858,Zhong M/Developmental disorder of mental health,parvalbumin,1
3859,Dhaliwal N/Developmental disorder of mental health,phosphatase and tensin homolog,1
3860,Choi WWY/Developmental disorder of mental health,phosphatase and tensin homolog,1
3861,Muffat J/Developmental disorder of mental health,phosphatase and tensin homolog,1
3862,Li Y/Developmental disorder of mental health,phosphatase and tensin homolog,3
3863,Cheng C/Developmental disorder of mental health,ezrin,4
3864,Hou Y/Developmental disorder of mental health,ezrin,3
3865,Zhang Z/Developmental disorder of mental health,ezrin,5
3866,Wang Y/Developmental disorder of mental health,ezrin,7
3867,Lu L/Developmental disorder of mental health,ezrin,6
3868,Zhang L/Developmental disorder of mental health,ezrin,3
3869,Jiang P/Developmental disorder of mental health,ezrin,3
3870,Gao S/Developmental disorder of mental health,ezrin,3
3871,Fang Q/Developmental disorder of mental health,ezrin,3
3872,Zhu C/Developmental disorder of mental health,ezrin,3
3873,Gao J/Developmental disorder of mental health,ezrin,3
3874,Liu X/Developmental disorder of mental health,ezrin,6
3875,Xie W/Developmental disorder of mental health,ezrin,5
3876,Jia Z/Developmental disorder of mental health,ezrin,5
3877,Xu Z/Developmental disorder of mental health,ezrin,4
3878,Gao X/Developmental disorder of mental health,ezrin,3
3879,Chai R/Developmental disorder of mental health,ezrin,3
3880,Cheng C/Developmental disorder of mental health,radixin,4
3881,Hou Y/Developmental disorder of mental health,radixin,3
3882,Zhang Z/Developmental disorder of mental health,radixin,5
3883,Wang Y/Developmental disorder of mental health,radixin,7
3884,Lu L/Developmental disorder of mental health,radixin,6
3885,Zhang L/Developmental disorder of mental health,radixin,3
3886,Jiang P/Developmental disorder of mental health,radixin,3
3887,Gao S/Developmental disorder of mental health,radixin,3
3888,Fang Q/Developmental disorder of mental health,radixin,3
3889,Zhu C/Developmental disorder of mental health,radixin,3
3890,Gao J/Developmental disorder of mental health,radixin,3
3891,Liu X/Developmental disorder of mental health,radixin,6
3892,Xie W/Developmental disorder of mental health,radixin,5
3893,Jia Z/Developmental disorder of mental health,radixin,5
3894,Xu Z/Developmental disorder of mental health,radixin,4
3895,Gao X/Developmental disorder of mental health,radixin,3
3896,Chai R/Developmental disorder of mental health,radixin,3
3897,Cheng C/Developmental disorder of mental health,moesin,4
3898,Hou Y/Developmental disorder of mental health,moesin,3
3899,Zhang Z/Developmental disorder of mental health,moesin,5
3900,Wang Y/Developmental disorder of mental health,moesin,7
3901,Lu L/Developmental disorder of mental health,moesin,6
3902,Zhang L/Developmental disorder of mental health,moesin,3
3903,Jiang P/Developmental disorder of mental health,moesin,3
3904,Gao S/Developmental disorder of mental health,moesin,3
3905,Fang Q/Developmental disorder of mental health,moesin,3
3906,Zhu C/Developmental disorder of mental health,moesin,3
3907,Gao J/Developmental disorder of mental health,moesin,3
3908,Liu X/Developmental disorder of mental health,moesin,6
3909,Xie W/Developmental disorder of mental health,moesin,5
3910,Jia Z/Developmental disorder of mental health,moesin,5
3911,Xu Z/Developmental disorder of mental health,moesin,4
3912,Gao X/Developmental disorder of mental health,moesin,3
3913,Chai R/Developmental disorder of mental health,moesin,3
3914,Dias C/Developmental disorder of mental health,transcription factor 7,1
3915,Pfundt R/Developmental disorder of mental health,transcription factor 7,1
3916,Kleefstra T/Developmental disorder of mental health,transcription factor 7,1
3917,Shuurs-Hoeijmakers J/Developmental disorder of mental health,transcription factor 7,1
3918,Boon EMJ/Developmental disorder of mental health,transcription factor 7,1
3919,van Hagen JM/Developmental disorder of mental health,transcription factor 7,1
3920,Zwijnenburg P/Developmental disorder of mental health,transcription factor 7,1
3921,Weiss MM/Developmental disorder of mental health,transcription factor 7,1
3922,Keren B/Developmental disorder of mental health,transcription factor 7,1
3923,Mignot C/Developmental disorder of mental health,transcription factor 7,1
3924,Isapof A/Developmental disorder of mental health,transcription factor 7,1
3925,Weiss K/Developmental disorder of mental health,transcription factor 7,1
3926,Hershkovitz T/Developmental disorder of mental health,transcription factor 7,1
3927,Iascone M/Developmental disorder of mental health,transcription factor 7,1
3928,Maitz S/Developmental disorder of mental health,transcription factor 7,1
3929,Feichtinger RG/Developmental disorder of mental health,transcription factor 7,1
3930,Kotzot D/Developmental disorder of mental health,transcription factor 7,1
3931,Mayr JA/Developmental disorder of mental health,transcription factor 7,1
3932,Ben-Omran T/Developmental disorder of mental health,transcription factor 7,1
3933,Mahmoud L/Developmental disorder of mental health,transcription factor 7,1
3934,Pais LS/Developmental disorder of mental health,transcription factor 7,1
3935,Walsh CA/Developmental disorder of mental health,transcription factor 7,1
3936,Shashi V/Developmental disorder of mental health,transcription factor 7,1
3937,Sullivan JA/Developmental disorder of mental health,transcription factor 7,1
3938,Stong N/Developmental disorder of mental health,transcription factor 7,1
3939,Lecoquierre F/Developmental disorder of mental health,transcription factor 7,1
3940,Guerrot AM/Developmental disorder of mental health,transcription factor 7,1
3941,Charollais A/Developmental disorder of mental health,transcription factor 7,1
3942,Rodan LH/Developmental disorder of mental health,transcription factor 7,2
3943,Pitharouli MC/Developmental disorder of mental health,C-reactive protein,1
3944,Hagenaars SP/Developmental disorder of mental health,C-reactive protein,1
3945,Glanville KP/Developmental disorder of mental health,C-reactive protein,1
3946,Coleman JRI/Developmental disorder of mental health,C-reactive protein,3
3947,Hotopf M/Developmental disorder of mental health,C-reactive protein,4
3948,Lewis CM/Developmental disorder of mental health,C-reactive protein,6
3949,Pariante CM/Developmental disorder of mental health,C-reactive protein,5
3950,Mossink B/Developmental disorder of mental health,parvalbumin,2
3951,van Rhijn JR/Developmental disorder of mental health,parvalbumin,2
3952,Wang S/Developmental disorder of mental health,parvalbumin,2
3953,Linda K/Developmental disorder of mental health,parvalbumin,2
3954,Vitale MR/Developmental disorder of mental health,parvalbumin,2
3955,Zoller JEM/Developmental disorder of mental health,parvalbumin,2
3956,van Hugte EJH/Developmental disorder of mental health,parvalbumin,2
3957,Bak J/Developmental disorder of mental health,parvalbumin,2
3958,Verboven AHA/Developmental disorder of mental health,parvalbumin,2
3959,Selten M/Developmental disorder of mental health,parvalbumin,2
3960,Negwer M/Developmental disorder of mental health,parvalbumin,2
3961,Latour BL/Developmental disorder of mental health,parvalbumin,2
3962,van der Werf I/Developmental disorder of mental health,parvalbumin,2
3963,Keller JM/Developmental disorder of mental health,parvalbumin,2
3964,Klein Gunnewiek TM/Developmental disorder of mental health,parvalbumin,2
3965,Schoenmaker C/Developmental disorder of mental health,parvalbumin,2
3966,Oudakker A/Developmental disorder of mental health,parvalbumin,2
3967,Anania A/Developmental disorder of mental health,parvalbumin,2
3968,Jansen S/Developmental disorder of mental health,parvalbumin,2
3969,Lesch KP/Developmental disorder of mental health,parvalbumin,2
3970,Frega M/Developmental disorder of mental health,parvalbumin,2
3971,van Bokhoven H/Developmental disorder of mental health,parvalbumin,2
3972,Schubert D/Developmental disorder of mental health,parvalbumin,2
3973,Nadif Kasri N/Developmental disorder of mental health,parvalbumin,2
3974,Mossink B/Developmental disorder of mental health,somatostatin,2
3975,van Rhijn JR/Developmental disorder of mental health,somatostatin,2
3976,Wang S/Developmental disorder of mental health,somatostatin,2
3977,Linda K/Developmental disorder of mental health,somatostatin,2
3978,Vitale MR/Developmental disorder of mental health,somatostatin,2
3979,Zoller JEM/Developmental disorder of mental health,somatostatin,2
3980,van Hugte EJH/Developmental disorder of mental health,somatostatin,2
3981,Bak J/Developmental disorder of mental health,somatostatin,2
3982,Verboven AHA/Developmental disorder of mental health,somatostatin,2
3983,Selten M/Developmental disorder of mental health,somatostatin,2
3984,Negwer M/Developmental disorder of mental health,somatostatin,2
3985,Latour BL/Developmental disorder of mental health,somatostatin,2
3986,van der Werf I/Developmental disorder of mental health,somatostatin,2
3987,Keller JM/Developmental disorder of mental health,somatostatin,2
3988,Klein Gunnewiek TM/Developmental disorder of mental health,somatostatin,2
3989,Schoenmaker C/Developmental disorder of mental health,somatostatin,2
3990,Oudakker A/Developmental disorder of mental health,somatostatin,2
3991,Anania A/Developmental disorder of mental health,somatostatin,2
3992,Jansen S/Developmental disorder of mental health,somatostatin,2
3993,Lesch KP/Developmental disorder of mental health,somatostatin,2
